Country Name,Country Code,Continent Code,Year,Net Migration Rate,DALYs,HDI,GDP,Life Expectancy,Inflation,Mortality,Healthcare expenditure
Tunisia,TUN,AF,2000,-0.845,30010.4337513527,0.651,4.70997290290083,73.172,2.96230794738606,19.1,38.62986374
Tunisia,TUN,AF,2001,-1.2536,29599.7304514163,0.659,3.79627154684185,73.415,1.98333333333338,18.8,39.44773865
Tunisia,TUN,AF,2002,-1.6622,29209.2011961093,0.664,1.32255714706058,73.638,2.72103284850454,18.5,40.20476532
Tunisia,TUN,AF,2003,-2.0708,28921.3503012449,0.671,4.7023996491498,73.842,2.7125924747435,18.1,40.89639664
Tunisia,TUN,AF,2004,-2.4794,28378.4386692787,0.681,6.23579061492102,74.034,3.63228004956626,17.9,41.51860428
Tunisia,TUN,AF,2005,-2.888,27957.8472919266,0.688,3.4865456217658,74.217,2.01778641357149,17.7,42.11570358
Tunisia,TUN,AF,2006,-2.4672,27607.9747413835,0.694,5.2440997615212,74.391,3.22525337438917,17.5,42.67474365
Tunisia,TUN,AF,2007,-2.0464,27276.904022756,0.7,6.70952101944278,74.558,2.9669443247735,17.3,42.86813354
Tunisia,TUN,AF,2008,-1.6256,26973.6955308282,0.707,4.23778154721819,74.72,4.34502807623041,17.1,42.79279327
Tunisia,TUN,AF,2009,-1.2048,26763.6733813671,0.709,3.0434500926048,74.88,3.66490330642925,16.9,42.52130127
Tunisia,TUN,AF,2010,-0.784,26557.251733047,0.716,3.51116406565244,75.041,3.33897963601065,16.8,42.10583115
Tunisia,TUN,AF,2011,-1.1772,26459.3886424273,0.718,-1.66418908493985,75.206,3.24002842009523,16.7,41.58300018
Tunisia,TUN,AF,2012,-1.5704,25890.8072014667,0.72,3.91327586923779,75.376,4.61184432206646,16.5,40.97820663
Tunisia,TUN,AF,2013,-1.9636,25641.6700796626,0.723,2.14306441994192,75.552,5.31623531326693,16.3,39.06398773
Tunisia,TUN,AF,2014,-2.3568,25384.2075129318,0.726,2.70660856640758,75.734,4.62555099534024,16.2,38.00471115
Tunisia,TUN,AF,2015,-2.75,25158.2936962309,0.729,1.00018078425357,75.922,4.437371273215,16.0,39.49700165
Tunisia,TUN,AF,2016,-2.2696,24878.9162387564,0.731,1.11742585685852,76.115,3.62939937384383,15.9,39.84062958
Tunisia,TUN,AF,2017,-1.7892,24654.9685026057,0.734,2.24420096790901,76.31,5.30884839565841,15.8,38.82075119
Tunisia,TUN,AF,2018,-1.3087999999999995,24423.2463698523,0.738,2.51090707193929,76.505,7.3075917603165,15.8,38.6917038
Tunisia,TUN,AF,2019,-0.8283999999999998,24122.7228113735,0.74,1.40197667646078,76.699,6.72007532863804,15.7,37.93780899
Tunisia,TUN,AF,2020,-0.348,,0.74,-9.18237259399903,76.699,5.63415115897623,15.7,37.93780899
Turkey,TUR,AS,1955,-0.166,,,,,,,
Turkey,TUR,AS,1956,-0.22560000000000002,,,,,,,
Turkey,TUR,AS,1957,-0.2852,,,,,,,
Turkey,TUR,AS,1958,-0.3448,,,,,,,
Turkey,TUR,AS,1959,-0.40440000000000004,,,,,,,
Turkey,TUR,AS,1960,-0.464,,,,45.369,5.66473988439306,,
Turkey,TUR,AS,1961,-0.5766,,,1.15606938539699,46.093,3.17285699708262,,
Turkey,TUR,AS,1962,-0.6892,,,5.57142858180484,46.83,3.88832025146511,,
Turkey,TUR,AS,1963,-0.8018000000000001,,,9.06630555240875,47.573,6.36270692832307,,
Turkey,TUR,AS,1964,-0.9144,,,5.45905679838097,48.312,1.11963781543116,,
Turkey,TUR,AS,1965,-1.027,,,2.82352954343837,49.035,4.55553368394828,,
Turkey,TUR,AS,1966,-1.0402,,,11.2128150353514,49.733,8.47199621539222,,
Turkey,TUR,AS,1967,-1.0534,,,4.73251024393741,50.406,13.9748929481675,,
Turkey,TUR,AS,1968,-1.0666,,,6.77799601038116,51.053,6.046239661974,,
Turkey,TUR,AS,1969,-1.0797999999999999,,,4.0811456208947,51.678,4.92419394498301,,
Turkey,TUR,AS,1970,-1.093,,,3.2335089729326,52.286,7.92395208301994,,
Turkey,TUR,AS,1971,-1.1334,,,5.56669450058789,52.887,19.0114086837676,,
Turkey,TUR,AS,1972,-1.1738,,,7.42578832564243,53.492,15.4164557223961,,
Turkey,TUR,AS,1973,-1.2142,,,3.26233451840511,54.109,13.9381652448957,,
Turkey,TUR,AS,1974,-1.2546,,,5.59447440269336,54.741,23.8981615766705,,
Turkey,TUR,AS,1975,-1.295,,,7.17411268977106,55.387,21.2273552385836,,
Turkey,TUR,AS,1976,-1.2858,,,10.4611795563238,56.046,17.4556893891338,,
Turkey,TUR,AS,1977,-1.2766,,,3.40666980449156,56.709,25.9853378650601,,
Turkey,TUR,AS,1978,-1.2674,,,1.50293301122329,57.37,61.8970444383435,,
Turkey,TUR,AS,1979,-1.2582,,,-0.624113570222889,58.023,63.5431082506343,,
Turkey,TUR,AS,1980,-1.249,,,-2.44735042580156,58.667,94.2608598807591,,
Turkey,TUR,AS,1981,-1.0594000000000001,,,4.85664876652039,59.297,37.6147825797716,,
Turkey,TUR,AS,1982,-0.8698,,,3.56322781218346,59.915,29.1375145022677,,
Turkey,TUR,AS,1983,-0.6801999999999999,,,4.97108077727097,60.52,31.3902710198445,,
Turkey,TUR,AS,1984,-0.4905999999999999,,,6.71201571206008,61.111,48.3923231346862,,
Turkey,TUR,AS,1985,-0.301,,,4.24133571639945,61.682,44.9617301528779,,
Turkey,TUR,AS,1986,-0.3184,,,7.01203111054399,62.231,34.6100759738746,,
Turkey,TUR,AS,1987,-0.3358,,,9.48553884246731,62.758,38.8558434758409,,
Turkey,TUR,AS,1988,-0.3532,,,2.3207367939484,63.266,68.8096433837047,,
Turkey,TUR,AS,1989,-0.37060000000000004,,,0.2902440687796,63.763,63.2725524930958,,
Turkey,TUR,AS,1990,-0.388,42389.6045173179,0.583,9.26614667149323,64.256,60.3038691346447,,
Turkey,TUR,AS,1991,-0.3958,41212.3447937683,0.587,0.720279035610048,64.757,65.978567991895,,
Turkey,TUR,AS,1992,-0.4036,40436.1210475965,0.594,5.03563493896803,65.275,70.0761038690372,,
Turkey,TUR,AS,1993,-0.4114,39280.4930072796,0.601,7.65126520301509,65.815,66.0938429820005,,
Turkey,TUR,AS,1994,-0.4192,38768.6898496397,0.603,-4.66814736394838,66.377,105.214986469202,,
Turkey,TUR,AS,1995,-0.427,37792.4317245168,0.611,7.87826687618991,66.963,89.1133172248499,,
Turkey,TUR,AS,1996,-0.4074,36526.6929238899,0.62,7.37966447375686,67.57,80.4121511388042,,
Turkey,TUR,AS,1997,-0.3878,35427.3840724442,0.629,7.57766364407608,68.189,85.669361649978,,
Turkey,TUR,AS,1998,-0.3681999999999999,34305.6685932896,0.64,2.40415025686937,68.807,84.6413434846315,,
Turkey,TUR,AS,1999,-0.3486,34483.4409225247,0.648,-3.26316840597104,69.417,64.8674876350757,,
Turkey,TUR,AS,2000,-0.329,31403.8349574365,0.66,6.93323970455904,70.005,54.9153705812683,21.0,28.60040665
Turkey,TUR,AS,2001,-0.2876,30562.2320764283,0.666,-5.75000655464257,70.56,54.4001887619075,20.4,23.43206978
Turkey,TUR,AS,2002,-0.2462,29823.909622553,0.677,6.44772204681594,71.078,44.9641209479849,19.9,20.32076836
Turkey,TUR,AS,2003,-0.2047999999999999,29056.7786749779,0.684,5.76320606654714,71.559,21.6024384490573,19.3,18.93056297
Turkey,TUR,AS,2004,-0.1634,28201.089247479,0.69,9.79593638920282,72.004,8.59826168115267,18.7,20.18101883
Turkey,TUR,AS,2005,-0.122,27404.0940078583,0.696,8.99230493626517,72.424,8.17916036802001,18.2,24.17697906
Turkey,TUR,AS,2006,-0.1262,26841.4608013645,0.704,6.94798808571993,72.83,9.59724212288445,17.9,23.6489296
Turkey,TUR,AS,2007,-0.1304,26441.7736526767,0.712,5.04350793157104,73.235,8.75618090972635,17.5,23.88428879
Turkey,TUR,AS,2008,-0.1346,26225.7053911792,0.714,0.815024573007705,73.649,10.4441283764885,17.4,19.18195724
Turkey,TUR,AS,2009,-0.1387999999999999,26461.9587392211,0.72,-4.82315395301769,74.074,6.25097663090625,18.0,14.5079031
Turkey,TUR,AS,2010,-0.143,26459.4628920025,0.739,8.42710432276191,74.507,8.56644420552977,17.9,16.87221718
Turkey,TUR,AS,2011,0.8205999999999999,26134.9315677676,0.753,11.2001105833504,74.944,6.47187967115097,17.3,15.89518452
Turkey,TUR,AS,2012,1.7841999999999998,25820.3829982574,0.765,4.78849271108008,75.373,8.89156996512164,16.8,15.9315958
Turkey,TUR,AS,2013,2.7478,25769.4705749562,0.785,8.48581699653026,75.784,7.49309030547697,16.6,16.92680359
Turkey,TUR,AS,2014,3.7114,25700.5561117993,0.796,4.9397151613658,76.172,8.85457271364318,16.6,17.72542191
Turkey,TUR,AS,2015,4.675,25366.0618777337,0.801,6.08448690443663,76.532,7.6708536484588,16.4,16.94873238
Turkey,TUR,AS,2016,4.4374,25158.8965487729,0.808,3.32308420845746,76.86,7.77513415328334,16.1,16.46614456
Turkey,TUR,AS,2017,4.1998,24616.4804165256,0.814,7.50199748917491,77.161,11.1443110840764,15.9,17.38420105
Turkey,TUR,AS,2018,3.9622,24226.1721431755,0.817,2.97988523467896,77.437,16.3324638988929,15.8,17.49141884
Turkey,TUR,AS,2019,3.7246,23763.4350642333,0.82,0.889585160591679,77.691,15.1768215720023,15.6,16.8898201
Turkey,TUR,AS,2020,3.487,,0.82,1.79355139618684,77.691,12.2789574462574,15.6,16.8898201
Turkmenistan,TKM,AS,1955,1.355,,,,,,,
Turkmenistan,TKM,AS,1956,1.8932,,,,,,,
Turkmenistan,TKM,AS,1957,2.4314,,,,,,,
Turkmenistan,TKM,AS,1958,2.9696,,,,,,,
Turkmenistan,TKM,AS,1959,3.5078,,,,,,,
Turkmenistan,TKM,AS,1960,4.046,,,,54.471,,,
Turkmenistan,TKM,AS,1961,3.8498,,,,54.897,,,
Turkmenistan,TKM,AS,1962,3.6536,,,,55.326,,,
Turkmenistan,TKM,AS,1963,3.4574,,,,55.757,,,
Turkmenistan,TKM,AS,1964,3.2612,,,,56.186,,,
Turkmenistan,TKM,AS,1965,3.065,,,,56.609,,,
Turkmenistan,TKM,AS,1966,3.0028,,,,57.021,,,
Turkmenistan,TKM,AS,1967,2.9406,,,,57.417,,,
Turkmenistan,TKM,AS,1968,2.8784,,,,57.794,,,
Turkmenistan,TKM,AS,1969,2.8162,,,,58.147,,,
Turkmenistan,TKM,AS,1970,2.754,,,,58.472,,,
Turkmenistan,TKM,AS,1971,2.6328,,,,58.765,,,
Turkmenistan,TKM,AS,1972,2.5116,,,,59.028,,,
Turkmenistan,TKM,AS,1973,2.3904,,,,59.267,,,
Turkmenistan,TKM,AS,1974,2.2692,,,,59.488,,,
Turkmenistan,TKM,AS,1975,2.148,,,,59.703,,,
Turkmenistan,TKM,AS,1976,1.6434000000000002,,,,59.925,,,
Turkmenistan,TKM,AS,1977,1.1388,,,,60.163,,,
Turkmenistan,TKM,AS,1978,0.6341999999999999,,,,60.422,,,
Turkmenistan,TKM,AS,1979,0.12959999999999994,,,,60.701,,,
Turkmenistan,TKM,AS,1980,-0.375,,,,60.999,,,
Turkmenistan,TKM,AS,1981,-0.7678,,,,61.311,,,
Turkmenistan,TKM,AS,1982,-1.1606,,,,61.622,,,
Turkmenistan,TKM,AS,1983,-1.5534,,,,61.92,,,
Turkmenistan,TKM,AS,1984,-1.9462,,,,62.193,,,
Turkmenistan,TKM,AS,1985,-2.339,,,,62.426,,,
Turkmenistan,TKM,AS,1986,-2.3296,,,,62.605,,,
Turkmenistan,TKM,AS,1987,-2.3202,,,,62.727,,,
Turkmenistan,TKM,AS,1988,-2.3108,,,11.0236221751372,62.796,,,
Turkmenistan,TKM,AS,1989,-2.3013999999999997,,,-4.25531950689702,62.82,,,
Turkmenistan,TKM,AS,1990,-2.292,46881.5313295995,,35.3845581084463,62.81,,,
Turkmenistan,TKM,AS,1991,-1.3912,47731.3294657105,,-4.60526321358374,62.784,,,
Turkmenistan,TKM,AS,1992,-0.49039999999999995,47396.8999216508,,-14.965986595768,62.761,,,
Turkmenistan,TKM,AS,1993,0.4104000000000001,49652.6566518398,,1.50000017391807,62.758,,,
Turkmenistan,TKM,AS,1994,1.3112,49966.5576144749,,-17.2998604721341,62.786,,,
Turkmenistan,TKM,AS,1995,2.212,49254.4232607309,,-7.2000409344549,62.851,,,
Turkmenistan,TKM,AS,1996,1.1766000000000003,49989.6626733243,,6.69999216064754,62.953,,,
Turkmenistan,TKM,AS,1997,0.1412000000000004,49708.6372319963,,-11.4000002276613,63.084,,,
Turkmenistan,TKM,AS,1998,-0.8941999999999992,48759.4921380946,,7.10000034386493,63.237,,,
Turkmenistan,TKM,AS,1999,-1.9295999999999995,47044.0397604128,,16.4999994972271,63.413,,,
Turkmenistan,TKM,AS,2000,-2.965,45140.7093244454,,5.46906413252854,63.613,,37.3,50.0068779
Turkmenistan,TKM,AS,2001,-3.4582,44298.1129921045,,4.34384571432727,63.842,,36.2,61.2654686
Turkmenistan,TKM,AS,2002,-3.9514,44401.0676255156,,0.257179925006284,64.101,,39.1,61.13518524
Turkmenistan,TKM,AS,2003,-4.444599999999999,44332.409060591,,3.26882855955344,64.386,,39.2,63.69928741
Turkmenistan,TKM,AS,2004,-4.9378,44863.0439007558,,5.00040743766748,64.693,,39.8,72.19020081
Turkmenistan,TKM,AS,2005,-5.431,45528.8435430833,,13.034034870022,65.017,,40.2,73.8278656
Turkmenistan,TKM,AS,2006,-4.8546,44689.6941485735,,10.9733083254017,65.354,,38.5,76.42288971
Turkmenistan,TKM,AS,2007,-4.2782,43657.3192633814,,11.05929947045,65.695,,38.6,68.99676514
Turkmenistan,TKM,AS,2008,-3.7018,42187.028004697,,14.7,66.031,,37.9,78.47992706
Turkmenistan,TKM,AS,2009,-3.1254,39389.5879702861,,6.10000011485643,66.355,,34.5,70.73177338
Turkmenistan,TKM,AS,2010,-2.549,38086.3990649578,0.666,9.19999998805483,66.657,,33.1,70.99907684
Turkmenistan,TKM,AS,2011,-2.4148,37661.1192067577,0.673,14.6999999278723,66.928,,31.1,68.97085571
Turkmenistan,TKM,AS,2012,-2.2806,37132.0494595641,0.679,11.0999999615545,67.167,,29.9,68.28610992
Turkmenistan,TKM,AS,2013,-2.1464,37040.7460848671,0.685,10.200000101399,67.375,,29.4,66.84680176
Turkmenistan,TKM,AS,2014,-2.0122,36831.7255067748,0.689,10.2999999705459,67.552,,29.4,68.20838928
Turkmenistan,TKM,AS,2015,-1.878,36471.8240267119,0.694,6.49999990951666,67.704,,28.5,71.07138062
Turkmenistan,TKM,AS,2016,-1.6747999999999998,35934.9576138743,0.699,6.1999999664301,67.835,,28.3,76.15718079
Turkmenistan,TKM,AS,2017,-1.4716,35394.9234026496,0.701,6.50000004682975,67.956,,27.4,72.7276535
Turkmenistan,TKM,AS,2018,-1.2684,35115.7075074045,0.71,6.19999994137119,68.073,,27.4,76.34396362
Turkmenistan,TKM,AS,2019,-1.0652,34674.2888126992,0.715,6.3,68.191,,27.7,76.7882309
Turkmenistan,TKM,AS,2020,-0.862,,0.715,6.3,68.191,,27.7,76.7882309
Uganda,UGA,AF,1955,,,,,,,,
Uganda,UGA,AF,1956,,,,,,,,
Uganda,UGA,AF,1957,,,,,,,,
Uganda,UGA,AF,1958,,,,,,,,
Uganda,UGA,AF,1959,,,,,,,,
Uganda,UGA,AF,1960,,,,,44.359,,,
Uganda,UGA,AF,1961,,,,,44.955,,,
Uganda,UGA,AF,1962,,,,,45.558,,,
Uganda,UGA,AF,1963,,,,,46.162,,,
Uganda,UGA,AF,1964,,,,,46.755,,,
Uganda,UGA,AF,1965,3.389,,,,47.32,,,
Uganda,UGA,AF,1966,2.9412,,,,47.839,,,
Uganda,UGA,AF,1967,2.4934,,,,48.297,,,
Uganda,UGA,AF,1968,2.0456,,,,48.687,,,
Uganda,UGA,AF,1969,1.5977999999999999,,,,49.005,,,
Uganda,UGA,AF,1970,1.15,,,,49.251,,,
Uganda,UGA,AF,1971,-0.17659999999999987,,,,49.43,,,
Uganda,UGA,AF,1972,-1.5031999999999996,,,,49.558,,,
Uganda,UGA,AF,1973,-2.829799999999999,,,,49.65,,,
Uganda,UGA,AF,1974,-4.1564,,,,49.715,,,
Uganda,UGA,AF,1975,-5.483,,,,49.769,,,
Uganda,UGA,AF,1976,-5.0076,,,,49.826,,,
Uganda,UGA,AF,1977,-4.5322,,,,49.886,,,
Uganda,UGA,AF,1978,-4.0568,,,,49.943,,,
Uganda,UGA,AF,1979,-3.5814,,,,49.988,,,
Uganda,UGA,AF,1980,-3.106,,,,50.0,,,
Uganda,UGA,AF,1981,-2.8404,,,,49.955,,,
Uganda,UGA,AF,1982,-2.5747999999999998,,,,49.831,,,
Uganda,UGA,AF,1983,-2.3092,,,5.74455770869584,49.615,,,
Uganda,UGA,AF,1984,-2.0436,,,-0.344676680608686,49.304,,,
Uganda,UGA,AF,1985,-1.778,,,-3.3063800034305,48.892,,,
Uganda,UGA,AF,1986,-0.921,,,0.390086945693028,48.378,,,
Uganda,UGA,AF,1987,-0.06400000000000006,,,3.96190278652466,47.784,,,
Uganda,UGA,AF,1988,0.7929999999999997,,,8.26707354431271,47.145,,,
Uganda,UGA,AF,1989,1.65,,,6.36194124692146,46.492,,,
Uganda,UGA,AF,1990,2.507,102836.414650446,0.32,6.47414015085846,45.853,,,
Uganda,UGA,AF,1991,2.2386,104495.043422297,0.32,5.55409549603792,45.252,,,
Uganda,UGA,AF,1992,1.9702000000000002,104906.628791814,0.313,3.41835689120329,44.715,,,
Uganda,UGA,AF,1993,1.7018,105452.207637506,0.32,8.3262925206816,44.272,,,
Uganda,UGA,AF,1994,1.4334,105162.612440126,0.322,6.40363574322691,43.961,10.0367598792175,,
Uganda,UGA,AF,1995,1.165,104720.271033238,0.328,11.5232438082344,43.824,6.5501401897037,,
Uganda,UGA,AF,1996,0.6052000000000001,104297.13227095,0.344,9.07211458191695,43.899,7.19164660433347,,
Uganda,UGA,AF,1997,0.0454000000000001,103047.867951545,0.358,5.1000018634942,44.19,8.1690214410696,,
Uganda,UGA,AF,1998,-0.5143999999999997,101751.998545593,0.373,4.90526548408489,44.685,0.0688041719983226,,
Uganda,UGA,AF,1999,-1.0741999999999998,100037.583866844,0.39,8.05394837650321,45.373,5.77736898687892,,
Uganda,UGA,AF,2000,-1.634,98171.0930204758,0.404,3.14190733834658,46.229,3.39202158512999,30.3,43.13160324
Uganda,UGA,AF,2001,-1.6968,95215.6300774983,0.412,5.18366112639428,47.22,1.86512524084773,29.9,43.49900436
Uganda,UGA,AF,2002,-1.7595999999999998,92519.7679018035,0.427,8.73268576378321,48.299,-0.287508511765176,29.3,44.13851166
Uganda,UGA,AF,2003,-1.8224,89701.2237086525,0.436,6.47325867158939,49.421,8.68047651566882,29.0,45.41794586
Uganda,UGA,AF,2004,-1.8852,86815.4329346036,0.436,6.80723334427672,50.554,3.72128743978227,28.9,38.377491
Uganda,UGA,AF,2005,-1.948,82093.8883666,0.444,6.33256511620415,51.676,8.44872642299535,28.9,48.59852982
Uganda,UGA,AF,2006,-2.2238,77085.5441080108,0.456,10.7847443861878,52.784,7.3106761356186,28.1,54.05283737
Uganda,UGA,AF,2007,-2.4996,73673.3260942109,0.466,8.41242596548173,53.887,6.13851083285051,26.3,54.48326874
Uganda,UGA,AF,2008,-2.7754,70341.7351739601,0.479,8.70875190139697,54.984,12.0508555482885,25.1,52.72429657
Uganda,UGA,AF,2009,-3.0512,67412.0952910565,0.487,6.80151734798716,56.06,13.0172561889186,24.6,42.84917831
Uganda,UGA,AF,2010,-3.327,65086.4315583447,0.498,5.63761163798624,57.099,3.9765528847817,24.1,37.39066315
Uganda,UGA,AF,2011,-3.0012,62187.5284828737,0.504,9.39165549288361,58.087,15.1251539449716,23.9,33.01005173
Uganda,UGA,AF,2012,-2.6754,59246.9624435949,0.507,3.83745560594542,59.017,12.6787362442314,23.1,37.51226807
Uganda,UGA,AF,2013,-2.3496,56555.7572195188,0.513,3.58690582632293,59.881,4.90271441893287,22.8,42.51777649
Uganda,UGA,AF,2014,-2.0238,54585.8353119016,0.519,5.10630732429082,60.669,3.07467760632835,22.3,40.14643478
Uganda,UGA,AF,2015,-1.698,52892.9575729374,0.525,5.18785986254728,61.373,5.41000419560863,21.9,39.4708519
Uganda,UGA,AF,2016,-0.5548000000000002,52600.0465503076,0.529,4.78100029144677,61.986,5.44575878373994,22.0,40.60963821
Uganda,UGA,AF,2017,0.5883999999999996,50117.6550797984,0.532,3.13140551785879,62.516,5.64093192245177,21.3,38.08950424
Uganda,UGA,AF,2018,1.7315999999999994,48361.3063999756,0.538,6.30392378090806,62.973,2.62397505207709,21.1,35.62893295
Uganda,UGA,AF,2019,2.874799999999999,47042.3543066261,0.544,6.43874503365606,63.368,2.86909425020554,21.2,38.26028824
Uganda,UGA,AF,2020,4.018,,0.544,2.9513064215777,63.368,3.7944227490438,21.2,38.26028824
Ukraine,UKR,EU,1955,0.227,,,,,,,
Ukraine,UKR,EU,1956,-0.1302,,,,,,,
Ukraine,UKR,EU,1957,-0.48740000000000006,,,,,,,
Ukraine,UKR,EU,1958,-0.8446000000000001,,,,,,,
Ukraine,UKR,EU,1959,-1.2018,,,,,,,
Ukraine,UKR,EU,1960,-1.559,,,,68.2995365853659,,,
Ukraine,UKR,EU,1961,-0.8326,,,,68.7638536585366,,,
Ukraine,UKR,EU,1962,-0.10620000000000007,,,,69.1460975609756,,,
Ukraine,UKR,EU,1963,0.6201999999999999,,,,69.4577073170732,,,
Ukraine,UKR,EU,1964,1.3465999999999998,,,,69.7082195121951,,,
Ukraine,UKR,EU,1965,2.073,,,,69.9056341463415,,,
Ukraine,UKR,EU,1966,1.8912,,,,70.0565365853659,,,
Ukraine,UKR,EU,1967,1.7094,,,,70.1611219512195,,,
Ukraine,UKR,EU,1968,1.5275999999999998,,,,70.2230731707317,,,
Ukraine,UKR,EU,1969,1.3457999999999999,,,,70.2475609756098,,,
Ukraine,UKR,EU,1970,1.164,,,,70.2352195121951,,,
Ukraine,UKR,EU,1971,1.1034,,,,70.1826341463415,,,
Ukraine,UKR,EU,1972,1.0428,,,,70.0908536585366,,,
Ukraine,UKR,EU,1973,0.9822,,,,69.9629268292683,,,
Ukraine,UKR,EU,1974,0.9216,,,,69.8088536585366,,,
Ukraine,UKR,EU,1975,0.861,,,,69.6346341463415,,,
Ukraine,UKR,EU,1976,0.7734,,,,69.4461707317073,,,
Ukraine,UKR,EU,1977,0.6858,,,,69.2534390243902,,,
Ukraine,UKR,EU,1978,0.5982000000000001,,,,69.0709024390244,,,
Ukraine,UKR,EU,1979,0.5105999999999999,,,,68.9151219512195,,,
Ukraine,UKR,EU,1980,0.423,,,,68.8178292682927,,,
Ukraine,UKR,EU,1981,0.4884,,,,68.8108292682927,,,
Ukraine,UKR,EU,1982,0.5538,,,,68.901243902439,,,
Ukraine,UKR,EU,1983,0.6192,,,,69.0774878048781,,,
Ukraine,UKR,EU,1984,0.6846,,,,69.3173414634146,,,
Ukraine,UKR,EU,1985,0.75,,,,69.5747804878049,,,
Ukraine,UKR,EU,1986,0.7041,,,,69.791243902439,,,
Ukraine,UKR,EU,1987,0.6582,,,,70.4951219512195,,,
Ukraine,UKR,EU,1988,0.6123,,,2.56646327002071,70.4975609756098,,,
Ukraine,UKR,EU,1989,0.5664,,,3.87310321070653,70.5390243902439,,,
Ukraine,UKR,EU,1990,0.5205,35587.6746497134,0.725,-6.34523512849134,70.0975609756098,,,
Ukraine,UKR,EU,1991,0.47459999999999997,36844.6796671859,0.721,-8.70000000000017,69.2980487804878,,,
Ukraine,UKR,EU,1992,0.42869999999999997,38111.5105157681,0.713,-9.89999999999996,68.7709756097561,,,
Ukraine,UKR,EU,1993,0.3828,39311.4406767764,0.703,-14.1999999999999,68.1307317073171,4734.91434744585,,
Ukraine,UKR,EU,1994,0.3369,40816.3574888962,0.69,-22.9,67.5412195121951,891.187748133705,,
Ukraine,UKR,EU,1995,0.291,42862.7473164647,0.686,-12.1999999999998,66.7419512195122,376.746174768209,,
Ukraine,UKR,EU,1996,-0.138,42169.7157324777,0.684,-10.0000000000003,67.0224390243903,80.3255014551743,,
Ukraine,UKR,EU,1997,-0.567,40879.7616486409,0.686,-2.99999999999979,67.5763414634146,15.9405994149429,,
Ukraine,UKR,EU,1998,-0.996,39201.8078857502,0.688,-1.90000000000002,68.3748780487805,10.5771611482514,,
Ukraine,UKR,EU,1999,-1.425,40004.59513613,0.69,-0.199999999999861,67.9809756097561,22.6836718061345,,
Ukraine,UKR,EU,2000,-1.854,40749.0111600737,0.694,5.89999999999992,67.6756097560976,28.2030972388552,34.7,48.39265823
Ukraine,UKR,EU,2001,-1.6214,40102.2471160639,0.708,8.79999999999961,67.8370731707317,11.958808539046,34.0,47.16529846
Ukraine,UKR,EU,2002,-1.3888,40122.5023893597,0.717,5.33964721202827,68.2756097560976,0.757420846392867,34.1,45.11745453
Ukraine,UKR,EU,2003,-1.1562,39699.9836965132,0.725,9.51660986255986,68.2107317073171,5.17967781908312,34.1,41.02519226
Ukraine,UKR,EU,2004,-0.9236,40092.9681393962,0.732,11.795352526545,68.1853658536585,9.0480678605089,34.6,41.40994263
Ukraine,UKR,EU,2005,-0.691,40323.1584943314,0.738,3.07123039402157,67.9568292682927,13.5695764909248,35.3,37.95809555
Ukraine,UKR,EU,2006,-0.3201999999999999,39014.09205218,0.744,7.57142076203993,68.0775609756098,9.05252491133255,33.8,36.1341362
Ukraine,UKR,EU,2007,0.0506,39723.2737670729,0.751,8.21584445097341,68.2221951219512,12.8387796190181,33.9,36.46120071
Ukraine,UKR,EU,2008,0.4214000000000001,39274.1991612883,0.755,2.2434915977239,68.2514634146342,25.226461707384,33.5,37.78990173
Ukraine,UKR,EU,2009,0.7922000000000001,35709.6960995366,0.749,-15.1364679118992,69.19,15.8811924594476,30.8,37.40744781
Ukraine,UKR,EU,2010,1.163,34198.1479018612,0.755,4.0920043672827,70.2653658536586,9.37293105078976,29.7,41.8519783
Ukraine,UKR,EU,2011,1.047,33008.653382082,0.76,5.44528081314668,70.8092682926829,7.95572466274646,28.3,46.31325531
Ukraine,UKR,EU,2012,0.931,32780.7218314469,0.764,0.152314965112083,70.9441463414634,0.568727971803899,28.2,43.94115067
Ukraine,UKR,EU,2013,0.815,32353.9634726378,0.767,0.045439093794883,71.159512195122,-0.238948626045408,27.4,48.16846085
Ukraine,UKR,EU,2014,0.699,32553.1437055528,0.771,-10.0788949842281,71.1865853658537,12.0718562874252,27.7,48.16864014
Ukraine,UKR,EU,2015,0.583,37456.9070092612,0.765,-9.77298721103519,71.189512195122,48.6998646434423,26.2,48.28535461
Ukraine,UKR,EU,2016,0.5115999999999999,36669.2958151072,0.768,2.4409819445784,71.4763414634146,13.9127101997796,26.0,48.40049744
Ukraine,UKR,EU,2017,0.4402,36269.5378521635,0.771,2.35997228099491,71.7809756097561,14.4383227488749,25.1,49.23417664
Ukraine,UKR,EU,2018,0.3688,36132.4924188667,0.774,3.4883623420827,71.5826829268293,10.9518559353179,26.1,50.6590004
Ukraine,UKR,EU,2019,0.2974,35852.1655287129,0.779,3.19950386231294,71.8273170731707,7.8867174561113,25.5,51.11892319
Ukraine,UKR,EU,2020,0.226,,0.779,-4.00000610071135,71.8273170731707,2.7324920941942,25.5,51.11892319
United Arab Emirates,ARE,AS,1955,-0.37,,,,,,,
United Arab Emirates,ARE,AS,1956,-0.3774,,,,,,,
United Arab Emirates,ARE,AS,1957,-0.3848,,,,,,,
United Arab Emirates,ARE,AS,1958,-0.3922,,,,,,,
United Arab Emirates,ARE,AS,1959,-0.39959999999999996,,,,,,,
United Arab Emirates,ARE,AS,1960,-0.407,,,,51.537,,,
